episode_id,datetime,macro_context,visual_anchored_regime_proxy,auction_structure_state,demand_supply_state,volume_acceptance_state,momentum_state,capitulation_state,fuel_state,risk_sl_state,microstructure_flag,human_visual_required,final_policy,confidence,reason_codes,regimeB,combined,macro_broken,weekly_slope,EVAL_exitype,EVAL_realR
7902,2025-02-11 03:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,0.2553191646934511,SCRATCH,0.17
7924,2025-02-14 19:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,below_VAL,bull,FALLING_KNIFE,clean_sky,SL_TOO_SHORT,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.2553191646934511,WIN_BE,3.9
7933,2025-02-18 07:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.351563268297478,STOP_LOSS,-1.1
7943,2025-02-19 23:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.351563268297478,STOP_LOSS,-1.1
7993,2025-03-04 07:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,3,False,0.4753374827827599,SCRATCH,1.16
8080,2025-03-24 18:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,below_VAL,bull,NO_CAPITULATION,clean_sky,SL_LATE_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,1,False,0.7405257759761721,WIN_RUNNER,3.9
8095,2025-03-27 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.8559237367907301,WIN_BE,0.9
8111,2025-03-31 22:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.8559237367907301,STOP_LOSS,-1.1
8133,2025-04-04 14:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,below_VAL,weak,FALLING_KNIFE,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.8549828038591946,STOP_LOSS,-1.1
8149,2025-04-09 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,2,False,1.0139110285382513,WIN_HELD,2.48
8157,2025-04-10 14:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,3,False,1.0139110285382513,SCRATCH,0.57
8200,2025-04-22 18:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,below_VAL,bull,FALLING_KNIFE,clean_sky,SL_LATE_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,1.2271028256621734,STOP_LOSS,-1.1
8216,2025-04-25 10:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,weak,FALLING_KNIFE,overhead,SL_TOO_SHORT,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,2,False,1.2271028256621734,WIN_BE,0.9
8236,2025-04-30 18:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_FRAGILE|SUPPLY_BLOCKS_TARGET,below_VAL,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,1.2496194919123242,STOP_LOSS,-1.1
8277,2025-05-09 14:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,2,False,1.2773059696652749,STOP_LOSS,-1.1
8338,2025-05-23 18:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),BULL,2,False,1.1773218563409062,STOP_LOSS,-1.1
8357,2025-05-28 22:00,MACRO_CORRECTIVE_PULLBACK,VA_UNKNOWN,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,FALLING_KNIFE,overhead,SL_OK,none,NO,UNKNOWN,med,sem leitura clara,BULL,1,False,1.1166325924137492,WIN_HELD,1.78
8371,2025-06-02 06:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),BULL,1,False,1.1166325924137492,SCRATCH,0.51
8403,2025-06-09 14:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,1,False,1.0518471832891514,SCRATCH,0.66
8431,2025-06-16 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,4,False,1.0412063689258366,STOP_LOSS,-1.1
8460,2025-06-23 02:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_LATE_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,2,False,0.9851305015254062,STOP_LOSS,-1.1
8479,2025-06-26 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,1,False,0.8956601367075604,STOP_LOSS,-1.1
8497,2025-07-01 06:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BEAR,0,False,0.8237756893762826,SCRATCH,-0.09
8544,2025-07-11 06:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,1,False,0.7695780101118973,WIN_HELD,1.01
8589,2025-07-22 18:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.5285916272550404,STOP_LOSS,-1.1
8622,2025-07-30 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_NEUTRAL|CLEAN_SKY,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,0,False,0.435055057989702,STOP_LOSS,-1.1
8635,2025-08-01 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BEAR,-1,False,0.435055057989702,SCRATCH,-0.19
8659,2025-08-07 10:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,2,True,0.3534351508789076,STOP_LOSS,-1.1
8765,2025-09-02 02:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.2740287472976669,WIN_HELD,1.95
8823,2025-09-15 18:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.3743791972827738,WIN_HELD,2.05
8858,2025-09-23 14:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.5815620342583104,SCRATCH,1.24
8878,2025-09-28 22:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,0.5815620342583104,WIN_HELD,3.24
8893,2025-10-01 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,0.6700509901770102,WIN_HELD,2.83
8905,2025-10-03 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,0.6700509901770102,WIN_RUNNER,3.9
8923,2025-10-08 10:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.8506313187533326,WIN_BE,0.9
8940,2025-10-13 06:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.8506313187533326,WIN_BE,0.9
8966,2025-10-17 14:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,below_VAL,bull,FALLING_KNIFE,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,1.0583364987907347,STOP_LOSS,-1.1
8978,2025-10-21 14:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,below_VAL,weak,FALLING_KNIFE,clean_sky,SL_TOO_SHORT,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,2,False,1.1928399981342623,STOP_LOSS,-1.1
9007,2025-10-28 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,1,False,1.2988353034831284,SCRATCH,1.4
9081,2025-11-13 19:00,MACRO_RANGE,VA_RANGE_REVIEW,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,below_VAL,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,3,True,1.37566222323685,STOP_LOSS,-1.1
9105,2025-11-19 19:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,2,True,1.3830372815165322,WIN_HELD,1.64
9199,2025-12-11 11:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,1,True,1.400381113390903,WIN_RUNNER,3.9
9215,2025-12-16 03:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,2,False,1.3733804583563853,WIN_RUNNER,3.9
9243,2025-12-22 19:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,2,False,1.3733804583563853,STOP_LOSS,-1.1
9256,2025-12-26 03:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,1.3857370486223477,STOP_LOSS,-1.1
9287,2026-01-05 07:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,2,False,1.2622372254098038,SCRATCH,1.64
9297,2026-01-06 23:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_FRAGILE|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,3,False,1.1821257622043917,WIN_HELD,1.97
9304,2026-01-08 03:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,1.1821257622043917,WIN_HELD,2.45
9314,2026-01-09 19:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_NEAR_BUT_BROKEN,DEMAND_DEFENDED|SUPPLY_NEAR_BUT_BROKEN,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,1.1821257622043917,WIN_HELD,3.16
9329,2026-01-14 07:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,2,False,1.1197070194932335,STOP_LOSS,-1.1
9345,2026-01-18 23:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_LATE_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,1,False,1.1197070194932335,WIN_RUNNER,3.9
9368,2026-01-22 19:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,1.204192301178643,WIN_BE,0.9
9390,2026-01-28 11:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,2,False,1.2294179851552087,STOP_LOSS,-1.1
9432,2026-02-06 11:00,MACRO_TRANSITION,VA_RISK_SL,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT|SUPPLY_NEAR_AND_REJECTING,in/above_value,weak,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,range/transition + eixo risco,TRANSITION,1,True,1.2487450498571766,SCRATCH,0.09
9492,2026-02-20 11:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,CLEAN_SKY,DEMAND_FRAGILE|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,4,True,1.3251068688142458,SCRATCH,0.25
9504,2026-02-24 11:00,MACRO_RANGE,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,below_VAL,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,range/transition + eixo risco,TRANSITION,4,True,1.4177635044708037,SCRATCH,0.16
9512,2026-02-25 19:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,SUPPLY_NEAR_AND_REJECTING,DEMAND_NEUTRAL|SUPPLY_NEAR_AND_REJECTING,below_VAL,bull,NO_CAPITULATION,overhead,SL_OK,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,2,True,1.4177635044708037,WIN_BE,0.9
9523,2026-02-27 15:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_LATE_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,2,True,1.4177635044708037,STOP_LOSS,-1.1
9530,2026-03-02 19:00,MACRO_RANGE,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_LATE_WIDE,none,NO,REVIEW,med,range/transition + eixo risco,TRANSITION,3,True,1.4177635044708037,STOP_LOSS,-1.1
9537,2026-03-03 23:00,MACRO_RANGE,VA_BOTTOM_TURN,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,"bottom_turn (reversão de fundo, convexidade)",TRANSITION,3,True,1.5253626202956423,SCRATCH,-0.59
9582,2026-03-13 10:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_LATE_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,2,True,1.524995198915007,STOP_LOSS,-1.1
9628,2026-03-25 02:00,MACRO_RANGE,VA_AMBIGUOUS_BEAR,SUPPLY_FRESH_DANGEROUS,DEMAND_DEFENDED|SUPPLY_FRESH_DANGEROUS,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,YES,HUMAN_VISUAL_REQUIRED,med,regime quebrado MAS weekly subindo (T9-like): visual necessário,BEAR,-1,True,1.0671645762394064,SCRATCH,0.5
9646,2026-03-30 02:00,MACRO_BEAR_LEG,VA_BEAR_MARKDOWN,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,SKIP_STRUCTURAL,high,MACRO_BEAR_LEG (bloqueio robusto causal),BEAR,-2,True,1.0671645762394064,SCRATCH,1.24
9727,2026-04-17 14:00,MACRO_RANGE,VA_AMBIGUOUS_BEAR,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,YES,HUMAN_VISUAL_REQUIRED,med,regime quebrado MAS weekly subindo (T9-like): visual necessário,TRANSITION,-1,True,0.6070517404707794,STOP_LOSS,-1.11
9805,2026-05-06 14:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BEAR,-2,True,0.09235713034771786,STOP_LOSS,-1.1
